name,dob,race,address,email,children,has_kids,car,income,sqft,sleephours,pet
"el-Qadir, Awn",1988-11-02,Asian,Elvis Presley Blvd MEMPHIS tn 38116,el-Qadir@outlook.com,7,Yes,Pontiac Firebird,45279,8403,4.839589273385558,none
"Gautam, Carissa",2004-06-04,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Gautam@gmail.com,2,Yes,Ford Pantera L,44377,2401,4.832828973224262,none
"Saraogi, Asia",1930-07-24,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Saraogi@aol.com,1,Yes,Merc 450SLC,177014,1202,5.82760349910465,dog
"Juvera, Francisco",1963-01-05,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Juvera@aol.com,2,Yes,Merc 230,108091,2402,5.310682036007298,none
"Kragt, Kreig",1960-05-23,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Kragt@outlook.com,0,No,Fiat 128,39611,1596,6.396113586691416,none
"el-Wahba, Hiba",1930-07-05,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,el-Wahba@gmail.com,9,Yes,AMC Javelin,163303,10815,5.7247693037226774,cat
"Thomas, Naomi",1922-10-16,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Thomas@aol.com,0,No,Pontiac Firebird,158672,2787,7.586723214713913,none
"Molina, Braulio",1960-06-30,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Molina@hotmail.com,2,Yes,Fiat 128,14422,2400,4.608167812672314,none
"Morris, Hilal",1959-09-27,White,"23498 Abbey Road Philadeplhia PE, 19403",Morris@hotmail.com,6,Yes,Camaro Z28,46444,7203,4.84832740867388,cat
"Young, Jennifer",1935-12-02,White,123 Main St Chicago Ik 23948,Young@gmail.com,0,No,AMC Javelin,65397,1854,6.653967409165937,cat
"Walker, Craig",1922-03-21,Two or more,8234 Chester Ave Chapel Hill NC 27514,Walker@aol.com,0,No,Datsun 710,37410,1574,6.374096075380664,none
"Bat-Itgel, David",2004-03-28,White,Elvis Presley Blvd MEMPHIS tn 38116,Bat-Itgel@yahoo.com,7,Yes,Valiant,83659,8406,5.127445886921531,none
"Akhtar, Priscilla",2001-03-04,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Akhtar@outlook.com,0,No,Merc 450SLC,80396,2004,6.803962141576933,none
"Solomon, Robert",1959-07-05,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Solomon@yahoo.com,2,Yes,Maserati Bora,20845,2400,4.656337833312062,none
"el-Jama, Ariyya",1956-01-31,Hispanic,123 Main St Chicago Ik 23948,el-Jama@yahoo.com,0,No,Ford Pantera L,22538,1425,6.225382728144124,none
"Briseno, Alejandra",1969-01-26,White,8234 Chester Ave Chapel Hill NC 27514,Briseno@outlook.com,2,Yes,Merc 240D,72236,2401,5.041767309568765,none
"Kimble, Andranique",1944-07-10,White,8234 Chester Ave Chapel Hill NC 27514,Kimble@aol.com,0,No,Merc 450SL,44153,1642,6.441532171326601,none
"Ruano, Monique",1954-08-19,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Ruano@yahoo.com,0,No,Merc 450SLC,36155,1562,6.361554693085654,none
"Choi, Sarah",2002-01-11,White,123 Main St Chicago Ik 23948,Choi@yahoo.com,1,Yes,AMC Javelin,18066,1200,4.6354959211390385,none
"Dirks, Taylor",1997-11-17,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Dirks@hotmail.com,0,No,Merc 450SE,118537,2385,7.185370832734771,none
"Antwine, Roderick",1952-04-10,White,Elvis Presley Blvd MEMPHIS tn 38116,Antwine@yahoo.com,0,No,Duster 360,13413,1334,6.134130245568229,dog
"Merola, Marisa",1971-06-25,White,123 Main St Chicago Ik 23948,Merola@gmail.com,1,Yes,Chrysler Imperial,38844,1200,4.791331779838675,cat
"Arellano, Royal",1976-11-27,White,"10 HWY 15 Philadelphia, PA, 19147",Arellano@gmail.com,2,Yes,Fiat X1-9,8483,2400,4.563620556251355,cat
"Carrillo, Jasmine",1944-08-28,Asian,8234 Chester Ave Chapel Hill NC 27514,Carrillo@hotmail.com,2,Yes,Duster 360,194283,2404,5.957124303821267,none
"el-Sayed, Mufeed",1987-07-17,White,"23498 Abbey Road Philadeplhia PE, 19403",el-Sayed@outlook.com,1,Yes,Merc 230,61500,1201,4.961247827270263,none
"el-Muhammad, Yaasmeen",1982-06-16,White,"10 HWY 15 Philadelphia, PA, 19147",el-Muhammad@outlook.com,2,Yes,Merc 280C,49404,2401,4.870533515205001,dog
"Judkins, Gavin",1930-02-25,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Judkins@outlook.com,1,Yes,Camaro Z28,16124,1200,4.6209280624956905,cat
"Song, Hakeem",1991-03-16,Black/AA,8234 Chester Ave Chapel Hill NC 27514,Song@hotmail.com,4,Yes,Toyota Corona,174016,4807,5.805123452254233,none
"Crichfield, Evin",1940-05-29,Black/AA,8234 Chester Ave Chapel Hill NC 27514,Crichfield@yahoo.com,0,No,Ford Pantera L,111586,2316,7.115856343159521,cat
"al-Zadeh, Mas'ooda",1946-01-09,White,123 Main St Chicago Ik 23948,al-Zadeh@outlook.com,1,Yes,Ferrari Dino,73727,1201,5.052953250840224,none
"Lee, Sungchoul",1932-06-01,Hispanic,123 Main St Chicago Ik 23948,Lee@outlook.com,0,No,Merc 230,147413,2674,7.474127097367293,cat
"Pakmontar Clark, Destini",1965-05-26,Two or more,432 Azalea Rd Apt 2b Wilmington NC 28415,Pakmontar Clark@hotmail.com,0,No,AMC Javelin,112661,2327,7.126608636277059,cat
"Boldt, Allison",1947-09-20,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Boldt@aol.com,0,No,Fiat X1-9,64845,1848,6.648452458407074,dog
"Ellerson, Danielle",2002-03-26,White,123 Main St Chicago Ik 23948,Ellerson@aol.com,2,Yes,Merc 450SLC,64751,2401,4.985629110116236,dog
"Nevarez, Mario",2002-01-16,Asian,432 Azalea Rd Apt 2b Wilmington NC 28415,Nevarez@hotmail.com,0,No,Merc 450SL,117909,2379,7.179090267424407,none
"Hubbard, Kelli",1967-01-06,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Hubbard@yahoo.com,0,No,Merc 230,59647,1796,6.596474107488491,none
"Lapitan, Erik",1921-12-06,White,Elvis Presley Blvd MEMPHIS tn 38116,Lapitan@yahoo.com,0,No,Lotus Europa,65128,1851,6.65128081946065,dog
"Shareef, Michael",1979-05-23,White,123 Main St Chicago Ik 23948,Shareef@aol.com,2,Yes,Ford Pantera L,58581,2401,4.939357298482734,cat
"al-Nasrallah, Badruddeen",1967-03-18,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,al-Nasrallah@aol.com,0,No,Merc 280C,60213,1802,6.602128345085838,dog
"Mills, Araseli",1996-04-17,White,"23498 Abbey Road Philadeplhia PE, 19403",Mills@aol.com,0,No,Dodge Challenger,113662,2337,7.136623569975555,none
"Tasco, Alissa",2003-12-13,Black/AA,"10 HWY 15 Philadelphia, PA, 19147",Tasco@aol.com,1,Yes,Dodge Challenger,4541,1200,4.534058873762386,dog
"el-Rahaim, Zulfa",1980-12-15,NHOPI,432 Azalea Rd Apt 2b Wilmington NC 28415,el-Rahaim@hotmail.com,2,Yes,Merc 450SE,49140,2401,4.868550153566359,dog
"Trujillo, Omar",1943-12-19,Black/AA,123 Main St Chicago Ik 23948,Trujillo@outlook.com,0,No,Camaro Z28,61286,1813,6.612864621151855,cat
"Grant, Keland",1922-01-28,White,"23498 Abbey Road Philadeplhia PE, 19403",Grant@yahoo.com,1,Yes,Toyota Corolla,151700,1202,5.637752775299573,none
"Norton, Mckaylee",1947-03-10,Black/AA,432 Azalea Rd Apt 2b Wilmington NC 28415,Norton@yahoo.com,0,No,Hornet Sportabout,4344,1243,6.0434380344737395,cat
"Koch, Katie",1982-10-10,Two or more,8234 Chester Ave Chapel Hill NC 27514,Koch@aol.com,0,No,Ford Pantera L,89206,2092,6.89206281744389,dog
"Nelson, Emily",1953-12-11,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Nelson@aol.com,1,Yes,Dodge Challenger,22320,1200,4.667403728652759,none
"Owen, Jesus",1959-03-01,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Owen@hotmail.com,1,Yes,Cadillac Fleetwood,25354,1200,4.690155375517785,none
"Kluzniak, Ashley",1976-08-11,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Kluzniak@aol.com,0,No,Mazda RX4 Wag,78642,1986,6.786417368749807,none
"Mead, Nathaniel",1931-03-24,White,Elvis Presley Blvd MEMPHIS tn 38116,Mead@outlook.com,2,Yes,Merc 450SLC,143786,2403,5.578397186550481,none
"Lucas, Frances",1971-05-05,White,123 Main St Chicago Ik 23948,Lucas@hotmail.com,0,No,Merc 450SE,154203,2742,7.5420264458202455,none
"Cox, Daniel",1937-04-24,White,123 Main St Chicago Ik 23948,Cox@outlook.com,2,Yes,Toyota Corolla,32380,2401,4.74284684732947,none
"Mcnew, Madison",1994-07-29,Hispanic,123 Main St Chicago Ik 23948,Mcnew@gmail.com,0,No,Ferrari Dino,82986,2030,6.829858473514582,none
"el-Tabet, Himma",1953-09-26,White,432 Azalea Rd Apt 2b Wilmington NC 28415,el-Tabet@gmail.com,0,No,Merc 280C,104655,2247,7.046545150469018,none
"Rondeau, Alexandra",1974-02-09,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,Rondeau@aol.com,0,No,Volvo 142E,98264,2183,6.98263931666671,none
"el-Ansari, Razeen",1951-06-05,White,"23498 Abbey Road Philadeplhia PE, 19403",el-Ansari@outlook.com,0,No,Merc 280C,39588,1596,6.395881695058893,none
"Pearce, William",1965-08-23,White,"23498 Abbey Road Philadeplhia PE, 19403",Pearce@yahoo.com,0,No,Maserati Bora,139203,2592,7.3920291461478875,none
"el-Kabir, Sabeeha",1924-05-21,White,Elvis Presley Blvd MEMPHIS tn 38116,el-Kabir@hotmail.com,1,Yes,Lincoln Continental,2016,1200,4.515122305733657,dog
"Tang, Elizabeth",1997-05-25,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Tang@aol.com,2,Yes,Valiant,149577,2403,5.621825317633336,none
"Jones, Natnail",1998-08-16,White,8234 Chester Ave Chapel Hill NC 27514,Jones@aol.com,0,No,Merc 450SL,182927,3029,7.829267451805492,cat
"Vogel, Anthony",1967-02-04,White,123 Main St Chicago Ik 23948,Vogel@yahoo.com,0,No,Merc 280C,40896,1609,6.408960410339989,none
"Shah, Ellen",1992-05-14,Hispanic,123 Main St Chicago Ik 23948,Shah@yahoo.com,0,No,AMC Javelin,81444,2014,6.814440082380138,dog
"Ly, Dylan",1990-03-05,White,"10 HWY 15 Philadelphia, PA, 19147",Ly@outlook.com,0,No,Mazda RX4,72122,1921,6.721224187015799,none
"Evans, Robin",1924-04-24,Two or more,8234 Chester Ave Chapel Hill NC 27514,Evans@outlook.com,0,No,Chrysler Imperial,283761,4038,8.837606390277093,none
"Vadakin, Samantha",1987-11-30,Asian,Elvis Presley Blvd MEMPHIS tn 38116,Vadakin@gmail.com,0,No,Lincoln Continental,208389,3284,8.083892657990313,cat
"Kennedy, Danielle",1926-07-20,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Kennedy@outlook.com,1,Yes,Hornet Sportabout,170469,1202,5.778514269844261,none
"Bing, Enechia",1951-02-05,NHOPI,8234 Chester Ave Chapel Hill NC 27514,Bing@hotmail.com,0,No,Merc 230,5323,1253,6.053230795810197,none
"Namkoong, Casey",1954-06-20,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Namkoong@hotmail.com,0,No,Ford Pantera L,6220,1262,6.062196612241403,cat
"An, Robert",1962-10-05,White,8234 Chester Ave Chapel Hill NC 27514,An@hotmail.com,0,No,Ferrari Dino,110673,2307,7.106734953183469,none
"el-Zadeh, Sahla",1941-10-26,White,432 Azalea Rd Apt 2b Wilmington NC 28415,el-Zadeh@aol.com,2,Yes,Toyota Corona,103607,2402,5.2770534510968545,none
"Packer, Lacey",1947-12-23,White,"10 HWY 15 Philadelphia, PA, 19147",Packer@aol.com,0,No,Fiat X1-9,70906,1909,6.70906301881802,hamster
"Maxwell, Kayla",1920-03-28,White,Elvis Presley Blvd MEMPHIS tn 38116,Maxwell@aol.com,0,No,Honda Civic,70242,1902,6.702422417095887,none
"Oyebi, Stephen",1960-03-28,White,8234 Chester Ave Chapel Hill NC 27514,Oyebi@aol.com,1,Yes,Merc 450SLC,59707,1201,4.947798757664643,none
"Bernard, Marcus",1996-05-30,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Bernard@outlook.com,7,Yes,Toyota Corona,190761,8413,5.930708150890364,dog
"al-Ismael, Zaghlool",1924-09-06,Asian,8234 Chester Ave Chapel Hill NC 27514,al-Ismael@hotmail.com,1,Yes,Pontiac Firebird,41505,1200,4.811288359844274,cat
"Lucero, Jordan",1949-02-14,White,"23498 Abbey Road Philadeplhia PE, 19403",Lucero@hotmail.com,0,No,Porsche 914-2,110097,2301,7.100972683579981,cat
"Aguayo Dominguez, Elias",1958-10-04,White,123 Main St Chicago Ik 23948,Aguayo Dominguez@outlook.com,0,No,Datsun 710,7959,1280,6.0795926271661145,cat
"al-Fadel, Maajid",1991-05-19,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",al-Fadel@hotmail.com,2,Yes,Porsche 914-2,82392,2402,5.117941842134472,cat
"Houston, Archik",1932-06-09,Asian,Elvis Presley Blvd MEMPHIS tn 38116,Houston@yahoo.com,0,No,Lotus Europa,24199,1442,6.241990674959124,cat
"Maldonado, Schyeler",1954-12-29,Asian,432 Azalea Rd Apt 2b Wilmington NC 28415,Maldonado@hotmail.com,1,Yes,Honda Civic,105136,1201,5.288518379570286,none
"Hecht, Kristine",1930-04-19,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Hecht@aol.com,0,No,Lincoln Continental,5983,1260,6.059825742763386,cat
"Pinto, Jordan",2000-11-14,White,123 Main St Chicago Ik 23948,Pinto@aol.com,0,No,Merc 450SE,113389,2334,7.133892606898122,cat
"Kocsis, Phomy",1988-05-08,White,8234 Chester Ave Chapel Hill NC 27514,Kocsis@hotmail.com,1,Yes,AMC Javelin,135156,1201,5.513672048619858,none
"Ceniceros, Alyssa",1981-01-22,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Ceniceros@outlook.com,0,No,Merc 280,133782,2538,7.337824700580785,cat
"Steerman, Claude",1965-06-08,White,123 Main St Chicago Ik 23948,Steerman@outlook.com,2,Yes,Volvo 142E,108717,2402,5.3153738800820465,dog
"Brown, Michael",1993-04-03,White,8234 Chester Ave Chapel Hill NC 27514,Brown@hotmail.com,1,Yes,Hornet 4 Drive,82967,1201,5.122254711689778,dog
"al-Rasul, Abdul Kader",1938-04-05,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,al-Rasul@yahoo.com,0,No,Cadillac Fleetwood,1883,1219,6.018826288680351,none
"Bernard, Demetrey",1959-08-13,White,"23498 Abbey Road Philadeplhia PE, 19403",Bernard@outlook.com,1,Yes,Valiant,254886,1203,6.411647366425148,none
"Hughes, Destiny",1973-12-08,White,"10 HWY 15 Philadelphia, PA, 19147",Hughes@hotmail.com,0,No,Maserati Bora,27242,1472,6.272417016645249,none
"Hansen, Malia",1933-08-10,White,Elvis Presley Blvd MEMPHIS tn 38116,Hansen@hotmail.com,1,Yes,Merc 280,113276,1201,5.349567051428236,none
"Tillman, John",1943-12-29,White,8234 Chester Ave Chapel Hill NC 27514,Tillman@aol.com,3,Yes,Porsche 914-2,146950,3604,5.602124339389873,cat
"Dodge, Taylor",1925-09-07,White,Elvis Presley Blvd MEMPHIS tn 38116,Dodge@hotmail.com,0,No,Merc 450SE,89865,2099,6.898647800981831,none
"Brown, Binh",1938-08-23,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Brown@yahoo.com,0,No,Lincoln Continental,158575,2786,7.585749774210868,none
"al-Rais, Talaal",1964-12-07,White,432 Azalea Rd Apt 2b Wilmington NC 28415,al-Rais@outlook.com,0,No,Hornet Sportabout,24883,1449,6.248829469932101,cat
"Noa, Steve",1959-11-12,Hispanic,8234 Chester Ave Chapel Hill NC 27514,Noa@gmail.com,0,No,Fiat X1-9,7983,1280,6.079829759521564,none
"al-Begum, Fikri",1946-01-02,Black/AA,123 Main St Chicago Ik 23948,al-Begum@gmail.com,8,Yes,Maserati Bora,157364,9613,5.68022998685097,dog
"Kent, Philip",1948-02-11,Black/AA,123 Main St Chicago Ik 23948,Kent@hotmail.com,1,Yes,Merc 230,56149,1201,4.921117700505231,none
"Adolpho, Rylee",1951-09-24,White,8234 Chester Ave Chapel Hill NC 27514,Adolpho@aol.com,0,No,Mazda RX4 Wag,55867,1759,6.558666998622271,none
"Fimbres, Jalaka",1925-01-30,White,Elvis Presley Blvd MEMPHIS tn 38116,Fimbres@aol.com,4,Yes,Honda Civic,14970,4801,4.61227675416571,none
"Castellano, Connor",1983-03-23,Asian,432 Azalea Rd Apt 2b Wilmington NC 28415,Castellano@hotmail.com,2,Yes,Merc 450SE,17842,2400,4.633815788460903,none
"Aviles Montalvo, Eric",1927-10-02,White,123 Main St Chicago Ik 23948,Aviles Montalvo@hotmail.com,1,Yes,Pontiac Firebird,182607,1202,5.869550565876351,none
"el-Qadir, Gaitha",1986-08-22,Black/AA,"10 HWY 15 Philadelphia, PA, 19147",el-Qadir@hotmail.com,1,Yes,Merc 450SL,89242,1201,5.169313078415527,none
"Venzor, Isaac",1981-09-27,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Venzor@aol.com,0,No,Merc 280C,185039,3050,7.850394068617911,cat
"Boyer-Frazier, Ashleigh",1947-04-20,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Boyer-Frazier@outlook.com,0,No,Merc 230,21919,1419,6.219193594497224,cat
"Hills, Caleb",1962-05-06,White,"23498 Abbey Road Philadeplhia PE, 19403",Hills@hotmail.com,0,No,Pontiac Firebird,69538,1895,6.695382420862503,none
"Cantu, Sara",1924-02-09,White,Elvis Presley Blvd MEMPHIS tn 38116,Cantu@yahoo.com,1,Yes,Merc 450SE,3159,1200,4.523696201837397,cat
"el-Hamad, Jubair",1922-01-17,White,"10 HWY 15 Philadelphia, PA, 19147",el-Hamad@gmail.com,2,Yes,Fiat X1-9,147054,2403,5.602906010119653,none
"Vue, Sivilize",1986-01-11,White,8234 Chester Ave Chapel Hill NC 27514,Vue@yahoo.com,0,No,Merc 280,33900,1539,6.338996417774651,none
"Montoya, Alysia",1951-03-16,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Montoya@yahoo.com,2,Yes,Duster 360,94667,2402,5.210002869205364,none
"Barnes, Hunter",1970-04-12,White,8234 Chester Ave Chapel Hill NC 27514,Barnes@gmail.com,1,Yes,Lotus Europa,19062,1200,4.642964926026031,dog
"Leo, Marlena",2000-09-01,White,432 Azalea Rd Apt 2b Wilmington NC 28415,Leo@outlook.com,4,Yes,Fiat X1-9,57737,4802,4.933031027850934,dog
"Joe, Natasha",1920-09-18,Black/AA,"23498 Abbey Road Philadeplhia PE, 19403",Joe@yahoo.com,1,Yes,Ford Pantera L,203648,1202,6.027358700305697,none
"Lor, Jack",2004-03-14,White,Elvis Presley Blvd MEMPHIS tn 38116,Lor@hotmail.com,1,Yes,Toyota Corolla,152360,1202,5.642697896867174,none
"al-Saleem, Numair",1970-04-28,Hispanic,432 Azalea Rd Apt 2b Wilmington NC 28415,al-Saleem@outlook.com,0,No,Ford Pantera L,35178,1552,6.35177889327622,dog
"Russell, Brian",2001-06-04,White,Elvis Presley Blvd MEMPHIS tn 38116,Russell@hotmail.com,1,Yes,Porsche 914-2,106901,1201,5.301754761656899,cat
"Gibbs Anthony, Mycah",1945-03-27,White,"23498 Abbey Road Philadeplhia PE, 19403",Gibbs Anthony@outlook.com,1,Yes,Valiant,42128,1200,4.8159626524151555,dog
"al-Kader, Sharaf",1932-12-23,White,432 Azalea Rd Apt 2b Wilmington NC 28415,al-Kader@gmail.com,0,No,Honda Civic,52846,1728,6.528455793811469,cat
"Kresin, Jeremy",1977-07-31,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Kresin@gmail.com,7,Yes,Toyota Corolla,132328,8409,5.492459498712683,none
"el-Taheri, Nadheer",1956-06-17,AIAN,123 Main St Chicago Ik 23948,el-Taheri@yahoo.com,0,No,Merc 280C,84615,2046,6.846152065588021,none
"Borcyczkowski, Dillon",1959-11-22,White,Elvis Presley Blvd MEMPHIS tn 38116,Borcyczkowski@yahoo.com,2,Yes,Duster 360,157208,2403,5.679063176565473,dog
"Segura, Matthew",1933-07-14,Black/AA,432 Azalea Rd Apt 2b Wilmington NC 28415,Segura@yahoo.com,0,No,Merc 450SLC,23532,1435,6.235324162791591,cat
"Lisano, Ashlyn",1951-10-03,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Lisano@yahoo.com,0,No,Honda Civic,105478,2255,7.054779376025696,none
"Brown, John",1997-09-23,White,Elvis Presley Blvd MEMPHIS tn 38116,Brown@hotmail.com,1,Yes,Merc 280,120442,1201,5.403318461563978,cat
"Campos, Olivia",1949-06-15,White,"23498 Abbey Road Philadeplhia PE, 19403",Campos@aol.com,1,Yes,Merc 230,888,1200,4.506659893175802,none
"Lewis, J'Rita",1986-01-25,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Lewis@gmail.com,0,No,Merc 280C,206559,3266,8.065590547159,none
"Rocha-Hinojoso, Summer",1975-11-22,Two or more,432 Azalea Rd Apt 2b Wilmington NC 28415,Rocha-Hinojoso@gmail.com,2,Yes,Mazda RX4,104219,2402,5.281639320024709,dog
"Philips, Kenneth",1934-05-31,White,"10 HWY 15 Philadelphia, PA, 19147",Philips@gmail.com,1,Yes,Hornet Sportabout,8829,1200,4.566215500172909,dog
"Hernandez, Victoria",1933-09-20,White,8234 Chester Ave Chapel Hill NC 27514,Hernandez@aol.com,2,Yes,AMC Javelin,125529,2403,5.441469112767401,none
"Landers, Ashley",1941-02-11,Hispanic,"23498 Abbey Road Philadeplhia PE, 19403",Landers@gmail.com,2,Yes,Camaro Z28,13521,2400,4.601410851282079,none
"Roubideaux, Benton",1947-08-22,White,"23498 Abbey Road Philadeplhia PE, 19403",Roubideaux@gmail.com,4,Yes,Camaro Z28,86701,4803,5.15025953324533,cat
"Silas, Reginald",1926-05-22,AIAN,432 Azalea Rd Apt 2b Wilmington NC 28415,Silas@gmail.com,0,No,Valiant,108355,2284,7.083553635107588,none
"Ortiz, Abigail",1998-06-28,White,"23498 Abbey Road Philadeplhia PE, 19403",Ortiz@gmail.com,0,No,Lincoln Continental,31524,1515,6.315236330542645,cat
"Gonzalez, Stephanie",1981-11-24,White,123 Main St Chicago Ik 23948,Gonzalez@hotmail.com,5,Yes,Ferrari Dino,123300,6006,5.424746352855959,cat
"el-Sami, Haifaaa",1943-12-04,Hispanic,123 Main St Chicago Ik 23948,el-Sami@gmail.com,0,No,Ferrari Dino,105213,2252,7.052134664369307,dog
"Littlewhiteman, Noel",1950-12-18,White,"23498 Abbey Road Philadeplhia PE, 19403",Littlewhiteman@gmail.com,0,No,Merc 280,38674,1587,6.386743386630394,cat
"Alexander, Esther",1967-03-11,AIAN,Elvis Presley Blvd MEMPHIS tn 38116,Alexander@aol.com,0,No,Datsun 710,85423,2054,6.854228623709367,cat
"al-Javid, Majeeda",1935-02-24,White,"23498 Abbey Road Philadeplhia PE, 19403",al-Javid@yahoo.com,1,Yes,Volvo 142E,50494,1201,4.878704734493557,dog
"Schmalz, Tyana",1941-06-19,Black/AA,Elvis Presley Blvd MEMPHIS tn 38116,Schmalz@outlook.com,1,Yes,Ford Pantera L,117962,1201,5.384715972534835,none
"Cabral-Hollowhorn, Ariel",1930-05-18,White,8234 Chester Ave Chapel Hill NC 27514,Cabral-Hollowhorn@aol.com,2,Yes,Merc 450SL,37320,2401,4.779900081669924,none
"al-Sadek, Shakeela",1952-02-21,White,"23498 Abbey Road Philadeplhia PE, 19403",al-Sadek@gmail.com,2,Yes,Cadillac Fleetwood,28542,2401,4.714064356774382,none
"Prabhu, Pamala",1970-03-11,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Prabhu@gmail.com,0,No,Merc 280C,3616,1236,6.036162113165719,none
"Salazar, Bailey",1999-08-19,Hispanic,"10 HWY 15 Philadelphia, PA, 19147",Salazar@yahoo.com,9,Yes,Cadillac Fleetwood,80356,10807,5.102672818321048,none
"Rice, Raymond",1935-09-25,White,"10 HWY 15 Philadelphia, PA, 19147",Rice@yahoo.com,0,No,Valiant,84883,2049,6.848828964375333,none
"Lakanu, Karyn",1946-02-13,Asian,"23498 Abbey Road Philadeplhia PE, 19403",Lakanu@gmail.com,1,Yes,Hornet 4 Drive,91046,1201,5.182842553134275,cat
"Sowards, Israel",1969-06-10,White,8234 Chester Ave Chapel Hill NC 27514,Sowards@aol.com,1,Yes,Lotus Europa,54806,1201,4.911046550250786,none
"Bost, Darrell",2001-12-22,White,8234 Chester Ave Chapel Hill NC 27514,Bost@aol.com,0,No,Merc 450SL,4497,1245,6.044974692941914,none
"Nguyen, Bani",1967-11-13,Hispanic,Elvis Presley Blvd MEMPHIS tn 38116,Nguyen@yahoo.com,0,No,Lotus Europa,40713,1607,6.40713101687495,none
"Wollner, Audra",1936-02-08,Two or more,"10 HWY 15 Philadelphia, PA, 19147",Wollner@gmail.com,4,Yes,Fiat 128,52694,4802,4.8952081563323695,dog
"Martinez, Celeste",1970-01-04,White,"23498 Abbey Road Philadeplhia PE, 19403",Martinez@gmail.com,1,Yes,Hornet 4 Drive,23994,1200,4.679958496349228,cat
"Green Hernandez, Yolanda",1999-02-05,White,8234 Chester Ave Chapel Hill NC 27514,Green Hernandez@aol.com,0,No,Lotus Europa,108451,2285,7.0845135304543785,cat
"Lindsey, Alaina",1980-03-01,White,123 Main St Chicago Ik 23948,Lindsey@aol.com,1,Yes,Toyota Corolla,17006,1200,4.627546071078228,cat
"Terrell, Christian",1937-10-23,Two or more,"23498 Abbey Road Philadeplhia PE, 19403",Terrell@outlook.com,5,Yes,Maserati Bora,61374,6003,4.960305381001049,dog
